Patient 1 dataset,,,,,,,,,
Time ,Ankle,,,Thigh,,,Trunk,,
25765,-10,39,-980,-27,27,-979,116,38,-990
25781,10,49,-960,-18,27,-989,126,38,-951
25796,-10,68,-920,-18,46,-959,135,38,-961
25812,20,49,-970,-18,27,-989,135,38,-961
25828,-40,39,-980,-27,37,-989,145,38,-980
25843,-90,68,-950,-27,37,-989,126,47,-961
25859,-50,49,-881,-27,27,-989,116,28,-961
25875,-20,58,-910,-18,37,-979,116,38,-970
25890,-60,39,-1009,-18,27,-969,116,38,-970
25906,-101,49,-940,-27,37,-969,126,47,-961
25921,-80,49,-881,-27,46,-1000,116,57,-970
25937,-50,29,-891,-27,27,-1000,126,28,-961
25953,-60,29,-950,-27,37,-1010,135,38,-961
25968,-40,58,-980,-18,46,-1010,126,47,-990
25984,-70,29,-920,-18,27,-1010,135,38,-980
26000,-40,39,-910,-18,27,-1010,116,57,-990
26015,-20,39,-960,-27,37,-969,126,38,-980
26031,-30,58,-1000,-27,37,-969,116,57,-970
26046,-30,49,-1009,-27,37,-989,135,28,-961
26062,-20,29,-950,-9,18,-1010,126,38,-961
26078,-20,49,-950,-18,18,-979,116,47,-970
26093,0,39,-930,-27,37,-969,126,47,-1000
26109,-60,49,-970,-27,37,-989,126,57,-951
26125,-20,29,-940,-27,37,-979,126,47,-961
26140,-10,39,-940,-27,37,-979,126,47,-970
26156,0,49,-970,-18,27,-1000,126,47,-990
26171,-50,78,-990,-18,18,-989,116,47,-980
26187,-10,88,-1019,-18,18,-989,126,47,-980
26203,-20,49,-940,-18,37,-979,135,38,-951
26218,-30,68,-970,-36,27,-979,126,28,-951
26234,-80,78,-990,-36,27,-979,126,47,-970
26250,-80,58,-1000,-18,27,-1000,126,38,-970
26265,-30,88,-980,-18,37,-989,106,57,-980
26281,-30,58,-930,-18,37,-989,126,47,-961
26296,-40,49,-990,-27,37,-979,126,47,-970
26312,-50,58,-960,-27,37,-969,126,47,-990
26328,-60,68,-980,-27,37,-969,126,47,-970
26343,-80,78,-950,-18,37,-979,126,38,-990
26359,-70,78,-970,-27,46,-979,135,38,-980
26375,-40,68,-960,-27,46,-979,116,47,-1000
26390,-20,88,-1019,-27,37,-959,135,47,-980
26406,-30,68,-1009,-27,37,-979,135,47,-980
26421,-20,68,-920,-36,27,-979,126,47,-980
26437,-70,78,-930,-36,27,-979,145,19,-980
26453,-70,58,-1000,-18,18,-979,126,57,-961
26468,-20,39,-970,-27,27,-969,116,38,-1009
26484,-40,58,-930,-18,37,-979,116,38,-1009
26500,-40,78,-980,-18,27,-969,126,38,-970
26515,-20,49,-1000,-18,27,-969,126,47,-951
26531,-20,49,-990,-18,27,-989,116,38,-980
26546,-20,49,-990,-9,27,-989,126,38,-941
26562,-70,78,-990,-27,37,-969,126,47,-970
26578,-40,49,-960,-27,18,-969,126,38,-961
26593,-50,49,-950,-27,18,-969,116,38,-951
26609,-50,49,-960,-27,27,-969,135,38,-1000
26625,-40,39,-960,-18,27,-979,116,38,-970
26640,-70,78,-920,-27,37,-979,126,57,-980
26656,-50,78,-930,-18,37,-979,135,38,-951
26671,-50,68,-960,-18,37,-979,126,57,-980
26687,-40,68,-980,-27,27,-979,116,57,-961
26703,-20,68,-990,-27,18,-989,135,57,-970
26718,-40,78,-960,-27,37,-1000,126,28,-970
26734,-70,58,-1029,-18,27,-969,116,47,-941
26750,-10,68,-960,-27,27,-979,126,38,-951
26765,-20,58,-960,-18,27,-979,126,38,-961
26781,-60,58,-1000,-18,27,-979,126,38,-970
26796,-10,49,-970,-27,27,-969,116,38,-970
26812,-30,58,-930,-27,27,-979,126,47,-980
26828,-50,58,-950,-27,27,-979,116,47,-970
26843,-50,58,-950,-27,46,-979,126,38,-970
26859,-40,68,-980,-27,46,-969,126,28,-1000
26875,-60,78,-1000,-18,37,-979,126,38,-961
26890,-50,58,-940,-18,27,-979,135,38,-1000
26906,-50,68,-930,-18,27,-979,126,57,-951
26921,-70,68,-980,-27,37,-1000,116,47,-961
26937,-50,68,-1019,-18,27,-979,116,47,-970
26953,-30,78,-980,-18,37,-1000,116,47,-980
26968,-60,58,-940,-18,37,-989,116,47,-990
26984,-40,68,-930,-27,27,-989,116,38,-990
27000,-50,78,-970,-18,27,-979,116,28,-970
27015,-60,78,-1000,-27,27,-989,126,38,-961
27031,-40,98,-1000,-18,27,-979,126,57,-1000
27046,-30,78,-960,-18,27,-979,126,38,-961
27062,-30,68,-970,-18,18,-979,126,47,-951
27078,-50,68,-990,-18,37,-989,126,57,-970
27093,-50,78,-1009,-27,37,-979,116,47,-970
27109,-40,78,-980,-36,27,-969,116,38,-970
27125,-60,68,-960,-18,37,-989,126,38,-970
27140,-40,78,-940,-18,27,-959,135,38,-970
27156,-40,78,-940,-27,37,-989,126,38,-1000
27171,-50,78,-950,-27,27,-959,135,38,-970
27187,-70,58,-1000,-27,27,-969,126,38,-970
27203,-30,88,-960,-27,27,-969,126,38,-961
27218,-40,78,-930,-18,27,-969,126,38,-961
27234,-20,58,-970,-18,46,-979,126,38,-970
27250,-60,68,-1000,-27,37,-969,126,47,-980
27265,-40,58,-970,-27,27,-979,126,28,-961
27281,-60,68,-930,-18,37,-979,106,38,-990
27296,-80,78,-950,-27,18,-1000,106,38,-990
27312,-30,68,-980,-18,46,-979,126,38,-1000
27328,-30,58,-960,-27,27,-989,116,47,-980
27343,-40,68,-970,-18,27,-979,116,47,-980
27359,-60,58,-990,-18,46,-1000,135,47,-951
27375,-30,78,-950,-27,37,-989,135,47,-951
27390,-30,58,-970,-27,27,-959,135,38,-951
27406,-20,49,-980,-36,27,-1000,126,47,-970
27421,-80,58,-960,-27,37,-979,126,47,-970
27437,-40,68,-980,-27,37,-989,126,47,-970
27453,-40,68,-960,-18,18,-979,126,47,-970
27468,-60,78,-980,-18,18,-979,135,57,-980
27484,-10,49,-990,-18,37,-979,126,38,-961
27500,-50,88,-960,-27,37,-979,126,38,-961
27515,-60,88,-970,-27,37,-1000,126,47,-980
27531,-40,78,-960,-18,27,-989,126,47,-980
27546,-50,58,-950,-18,37,-969,126,57,-970
27562,-50,88,-940,-18,37,-989,126,47,-990
27578,-30,88,-980,-18,27,-979,126,47,-990
27593,-80,98,-1009,-27,27,-979,116,38,-980
27609,-70,78,-990,-27,37,-979,126,38,-980
27625,-40,78,-910,-27,46,-1000,126,38,-980
27640,-40,78,-910,-27,37,-979,116,57,-980
27656,-40,49,-900,-9,27,-989,116,47,-980
27671,-60,58,-960,-27,27,-969,116,47,-980
27687,-50,88,-970,-18,37,-1000,116,28,-980
27703,-60,68,-980,-18,27,-979,126,47,-1000
27718,-60,68,-980,-18,27,-979,135,47,-980
27734,-70,88,-990,-27,27,-989,135,47,-980
27750,-50,78,-1000,-36,27,-969,116,47,-990
27765,-40,98,-990,-36,37,-1000,126,38,-990
27781,-40,98,-990,-27,27,-969,116,57,-970
27796,-50,68,-960,-27,46,-989,116,57,-970
27812,-50,49,-920,-27,37,-979,126,47,-990
27828,-60,68,-960,-27,27,-969,135,47,-941
27843,-60,98,-1009,-18,27,-989,116,47,-961
27859,-60,98,-1009,-18,18,-969,116,47,-961
27875,-40,88,-980,-18,27,-969,116,57,-970
27890,-70,58,-950,-27,27,-959,116,28,-990
27906,-60,58,-940,-27,37,-989,116,38,-990
27921,-60,58,-940,-18,37,-979,135,38,-961
27937,-70,39,-970,-9,27,-989,135,38,-961
27953,-40,68,-940,-18,27,-1000,126,47,-961
27968,-70,78,-1019,-27,27,-979,126,47,-980
27984,-70,78,-1019,-18,27,-979,126,47,-990
28000,-20,78,-980,-18,27,-979,106,47,-961
28015,-50,88,-970,-18,18,-989,135,47,-980
28031,-40,78,-980,-18,37,-979,135,47,-980
28046,-60,78,-1019,-18,18,-979,116,38,-951
28062,-60,78,-1019,-27,37,-979,126,57,-980
28078,-30,68,-990,-27,27,-989,145,47,-970
28093,-30,68,-950,-27,37,-979,126,47,-961
28109,-50,78,-960,-18,27,-949,126,57,-961
28125,-40,88,-980,-27,46,-989,126,47,-980
28140,-40,68,-1009,-27,37,-969,135,38,-990
28156,-60,88,-990,-27,27,-989,126,47,-970
28171,-70,88,-950,-27,37,-979,126,47,-970
28187,-80,58,-970,-27,37,-969,126,47,-980
28203,-20,88,-940,-18,37,-979,126,57,-1000
28218,-30,88,-980,-27,37,-979,116,47,-980
28234,-90,98,-1019,-18,27,-979,126,47,-980
28250,-90,107,-990,-18,46,-989,116,38,-990
28265,-70,88,-980,-27,46,-1010,126,38,-990
28281,-40,78,-950,-18,37,-989,116,57,-951
28296,-80,88,-940,-27,46,-1000,126,47,-961
28312,-90,88,-920,-18,27,-979,126,47,-961
28328,-80,68,-940,-18,46,-969,116,47,-961
28343,-60,78,-960,-18,37,-979,135,38,-951
28359,-50,88,-1000,-27,37,-969,126,28,-961
28375,-60,68,-970,-18,37,-969,126,57,-990
28390,-50,88,-1000,-18,46,-1010,135,47,-961
28406,-50,88,-1000,-27,27,-989,126,57,-970
28421,-70,98,-1019,-27,27,-989,126,47,-980
28437,-101,98,-990,-18,27,-979,145,28,-980
28453,-90,88,-940,-27,27,-979,126,47,-980
28468,-60,88,-980,-27,37,-1000,135,47,-970
28484,-111,137,-1009,-36,27,-989,126,47,-980
28500,20,39,-980,-27,37,-989,116,38,-961
28515,-40,78,-1019,-18,27,-969,135,28,-951
28531,171,88,-980,-27,37,-989,135,38,-970
28546,333,147,-772,-27,37,-1010,126,47,-970
28562,737,205,-386,-27,37,-1000,126,47,-970
28578,1878,-9,99,-27,27,-969,116,47,-961
28593,777,-9,69,-27,37,-979,116,47,-970
28609,242,-225,960,-27,27,-989,126,28,-951
28625,-242,-39,712,-36,37,-989,135,38,-961
28640,-70,156,1099,-18,27,-989,135,38,-980
28656,131,343,1346,-18,27,-989,126,38,-961
28671,383,88,762,-27,37,-989,135,47,-980
28687,-313,9,1019,-18,27,-959,126,47,-980
28703,-343,-39,1227,-36,46,-989,126,47,-951
28718,-555,58,1009,-27,37,-979,145,47,-990
28734,-292,-29,702,-18,46,-1000,135,47,-980
28750,-202,0,980,-18,27,-959,135,38,-951
28765,-262,-9,1009,-27,37,-979,126,47,-1000
28781,-393,-9,930,-18,37,-979,116,47,-990
28796,-363,-39,1069,-18,46,-979,135,57,-980
28812,-262,-9,772,-18,37,-989,135,57,-980
28828,-171,29,970,-27,37,-979,116,57,-1000
28843,-141,88,1148,-27,46,-969,135,47,-980
28859,-444,29,851,-36,27,-959,116,38,-951
28875,-393,0,940,-36,27,-979,126,57,-961
28890,-282,39,1049,-18,37,-979,126,47,-980
28906,-171,29,1128,-18,37,-979,106,57,-980
28921,-131,29,900,-18,37,-979,126,47,-980
28937,-131,39,980,-9,27,-989,126,38,-970
28953,-212,19,1009,-27,37,-979,135,47,-980
28968,-232,19,1029,-36,27,-979,116,47,-980
28984,-414,78,950,-18,37,-989,126,38,-990
29000,-313,-19,950,-27,27,-979,126,38,-990
29015,-181,-39,1029,-36,37,-989,126,47,-980
29031,-181,0,980,-18,27,-1010,135,47,-951
29046,-161,29,970,-36,37,-989,126,47,-980
29062,-202,68,1000,-18,27,-1000,126,38,-961
29078,-202,68,1000,-18,37,-979,135,47,-951
29093,-121,29,1079,-27,27,-969,135,47,-990
29109,-252,29,1000,-36,37,-969,135,28,-970
29125,-363,29,861,-27,27,-979,126,47,-980
29140,-363,29,861,-27,27,-989,126,57,-990
29156,-242,0,1000,-27,18,-959,116,47,-970
29171,-101,49,1108,-18,37,-1000,116,47,-970
29187,-101,49,1108,-27,37,-979,126,47,-961
29203,-151,19,1000,-9,37,-1000,116,47,-980
29218,-141,39,970,-27,27,-989,126,57,-980
29234,-141,39,970,-27,27,-979,126,38,-961
29250,-212,39,1039,-27,18,-979,126,38,-980
29265,-181,29,1000,-18,27,-969,135,47,-941
29281,-181,29,1000,-27,46,-989,135,38,-970
29296,-191,49,1019,-18,27,-979,126,57,-961
29312,-191,49,970,-9,37,-989,126,38,-970
29328,-171,49,1019,-18,27,-979,126,57,-961
29343,-171,49,1019,-18,37,-1000,126,57,-961
29359,-171,39,990,-27,37,-979,135,38,-961
29375,-181,49,1059,-27,46,-989,126,38,-970
29390,-202,39,980,-9,37,-979,135,38,-990
29406,-202,39,980,-36,27,-969,126,47,-980
29421,-191,19,1000,-27,37,-979,126,47,-980
29437,-181,19,990,-36,37,-979,126,47,-970
29453,-131,39,970,-18,37,-989,116,28,-970
29468,-141,39,1049,-18,27,-979,116,47,-980
29484,-141,39,1049,-27,37,-1000,126,47,-980
29500,-212,39,1019,-27,46,-969,126,47,-951
29515,-171,19,970,-27,46,-979,116,47,-970
29531,-191,29,1000,-18,27,-969,135,38,-961
29546,-212,39,1039,-9,27,-979,135,38,-961
29562,-151,19,930,-36,46,-989,126,57,-970
29578,-151,19,930,-27,27,-969,126,38,-990
29593,-131,29,1000,-18,27,-1000,116,47,-951
29609,-90,19,960,-36,27,-1000,135,28,-941
29625,-181,49,1009,-27,27,-989,116,38,-980
29640,-191,39,1029,-27,37,-969,126,47,-990
29656,-202,58,1019,-27,37,-1010,126,47,-970
29671,-191,29,1089,-18,18,-989,126,38,-951
29687,-191,29,1089,-27,27,-979,106,47,-941
29703,-191,58,1019,-27,27,-979,126,38,-1000
29718,-151,49,970,-18,27,-979,126,47,-961
29734,-171,29,990,-27,37,-989,126,47,-980
29750,-131,49,1069,-36,37,-989,126,47,-980
29765,-151,68,1049,-27,27,-979,145,38,-980
29781,-202,49,1019,-27,37,-989,135,47,-970
29796,-151,39,1039,-18,37,-1000,126,47,-980
29812,-151,39,1039,-18,37,-989,126,47,-990
29828,-191,29,950,-18,18,-969,116,47,-970
29843,-141,9,980,-18,27,-959,116,57,-970
29859,-191,29,990,-27,27,-989,116,57,-970
29875,-181,49,1009,-27,27,-969,135,57,-970
29890,-171,39,1000,-18,27,-979,126,38,-980
29906,-181,29,1029,-27,27,-979,126,38,-990
29921,-131,39,1009,-18,37,-969,126,38,-961
29937,-161,39,960,-36,27,-1000,116,47,-970
29953,-191,29,980,-27,37,-979,126,47,-980
29968,-191,29,980,-18,37,-989,126,38,-990
29984,-202,58,1009,-27,37,-979,116,57,-970
30000,-161,39,1009,-27,37,-979,126,38,-961
30015,-181,49,1009,-18,37,-979,126,38,-961
30031,-121,29,990,-18,37,-979,126,57,-970
30046,-171,29,1000,-18,27,-979,116,38,-970
30062,-171,29,1000,-18,27,-979,126,57,-961
30078,-171,39,1029,-27,46,-979,135,57,-980
30093,-171,39,1009,-27,27,-969,135,28,-980
30109,-181,58,1059,-27,37,-969,135,47,-970
30125,-141,29,960,-18,27,-969,126,38,-961
30140,-171,39,990,-27,27,-1000,106,38,-970
30156,-151,49,1000,-27,37,-989,126,38,-961
30171,-151,49,1000,-18,27,-979,126,47,-961
30187,-191,49,1000,-27,27,-989,126,38,-970
30203,-151,39,1029,-9,27,-969,126,47,-990
30218,-151,19,960,-18,37,-989,116,47,-980
30234,-171,19,980,-18,37,-989,126,38,-961
30250,-141,39,1049,-27,37,-989,126,47,-990
30265,-151,49,1039,-27,27,-989,126,47,-980
30281,-151,58,1019,-27,37,-969,126,38,-970
30296,-141,49,1029,-18,37,-989,126,38,-970
30312,-181,39,990,-36,37,-989,126,57,-970
30328,-171,19,960,-18,27,-989,135,38,-1009
30343,-151,9,950,-27,27,-979,126,38,-961
30359,-171,29,1039,-18,27,-979,126,47,-970
30375,-131,29,1000,-18,27,-959,116,47,-980
30390,-181,19,990,-36,27,-1010,126,47,-970
30406,-181,29,1019,-27,37,-979,126,57,-970
30421,-191,49,1019,-27,18,-979,126,38,-980
30437,-171,39,1009,-9,9,-1000,126,38,-980
30453,-141,39,1009,-27,37,-1010,126,38,-970
30468,-191,49,1049,-27,27,-989,135,57,-980
30484,-161,39,1000,-18,37,-979,135,38,-961
30500,-141,19,990,-27,27,-959,126,47,-951
30515,-161,29,1000,-27,27,-989,145,38,-970
30531,-141,19,1009,-18,27,-989,116,47,-980
30546,-171,29,990,-18,27,-989,126,38,-980
30562,-171,39,1019,-36,27,-1000,126,38,-961
30578,-161,49,970,-18,37,-989,126,47,-980
30593,-151,19,1019,-27,46,-989,116,47,-970
30609,-181,29,980,-36,27,-979,126,38,-961
30625,-161,39,1000,-18,37,-1000,116,38,-980
30640,-121,58,1049,-18,37,-979,126,47,-951
30656,-121,58,1049,-27,27,-989,126,38,-990
30671,-191,68,1000,-36,37,-989,126,47,-990
30687,-161,58,1029,-27,37,-979,126,47,-990
30703,-161,58,1029,-27,37,-969,116,38,-980
30718,-181,49,1059,-18,37,-969,126,47,-951
30734,-111,29,980,-36,37,-1000,116,38,-961
30750,-141,29,1009,-27,46,-979,116,47,-980
30765,-121,29,970,-27,37,-969,145,38,-980
30781,-181,29,1009,-18,18,-979,126,66,-970
30796,-191,29,1019,-36,37,-1000,126,38,-1009
30812,-141,29,990,-18,27,-1000,126,47,-980
30828,-161,19,1009,-18,27,-969,126,47,-970
30843,-161,49,980,-27,27,-979,135,47,-970
30859,-141,39,1039,-18,27,-1010,126,47,-980
30875,-191,29,1000,-27,37,-979,126,38,-951
30890,-151,39,1000,-36,37,-989,126,47,-990
30906,-161,49,990,-18,37,-969,126,38,-980
30921,-141,49,990,-36,46,-1000,126,47,-970
30937,-151,39,1019,-18,27,-969,126,38,-970
30953,-151,39,990,-18,27,-979,126,38,-961
30968,-181,49,1019,-27,37,-969,126,38,-970
30984,-161,19,980,-36,37,-979,126,47,-970
31000,-161,29,970,-18,27,-979,126,38,-980
31015,-161,49,990,-27,27,-979,116,47,-970
31031,-161,49,980,-9,37,-1000,126,57,-970
31046,-131,39,990,-27,37,-979,126,47,-980
31062,-171,29,1029,-18,18,-979,116,38,-980
31078,-141,29,990,-27,37,-989,126,47,-980
31093,-161,49,1009,-27,27,-969,126,47,-970
31109,-202,49,1019,-18,46,-1010,126,47,-970
31125,-161,49,1039,-18,46,-1010,126,57,-980
31140,-161,49,1039,-27,27,-989,126,57,-961
31156,-141,39,990,-27,37,-979,135,38,-970
31171,-151,29,1009,-27,27,-989,126,38,-951
31187,-191,29,1029,-18,46,-979,116,47,-951
31203,-191,29,990,-18,46,-979,126,47,-980
