Patient 4,,,,,,,,,
Time ,Ankle,,,Thigh,,,Trunk,,
28125,292,0,-732,763,481,292,126,38,-1000
28140,333,117,-871,745,500,292,87,38,-961
28156,131,-88,-782,745,500,282,106,38,-980
28171,131,-88,-782,754,509,252,97,19,-970
28187,343,-58,-1079,745,518,222,77,38,-970
28203,101,-156,-1019,772,490,292,97,38,-990
28218,70,-186,-960,781,500,262,106,28,-961
28234,111,-107,-722,781,500,262,87,38,-980
28250,191,0,-821,772,481,262,97,47,-970
28265,60,-19,-782,790,472,292,97,38,-970
28281,80,-107,-871,800,481,262,106,19,-970
28296,212,-58,-881,790,490,262,106,38,-970
28312,343,127,-861,800,453,292,106,38,-980
28328,343,147,-841,772,472,282,97,38,-961
28343,313,68,-801,781,444,272,116,28,-970
28359,202,-19,-930,763,453,272,106,38,-961
28375,232,-9,-841,763,453,272,97,28,-980
28390,181,9,-910,772,453,232,106,19,-980
28406,262,-19,-930,790,444,272,87,38,-990
28421,171,19,-831,763,435,272,97,38,-1000
28437,232,-39,-920,800,453,252,97,38,-990
28453,131,-88,-910,763,425,252,106,38,-970
28468,141,-88,-940,781,416,272,97,38,-990
28484,121,-58,-861,809,388,303,97,28,-980
28500,121,-58,-871,781,407,292,106,28,-980
28515,121,-9,-891,800,407,292,97,38,-980
28531,60,-49,-950,800,444,323,97,38,-951
28546,80,-88,-930,827,435,292,87,38,-980
28562,20,-68,-930,809,453,292,97,28,-980
28578,70,-49,-891,809,453,292,106,28,-961
28593,70,-39,-881,827,416,292,106,57,-1000
28609,121,-58,-920,818,407,292,106,57,-1000
28625,50,-39,-940,818,379,303,97,28,-970
28640,50,-88,-881,800,388,313,97,38,-970
28656,40,-58,-851,827,398,333,106,38,-961
28671,90,-39,-900,845,388,373,106,19,-970
28687,111,-29,-910,845,388,373,87,38,-980
28703,80,-39,-970,863,388,343,106,28,-990
28718,101,-68,-940,872,398,353,97,38,-980
28734,30,-39,-910,881,407,353,97,38,-980
28750,30,-39,-910,872,379,373,77,38,-980
28765,90,19,-950,890,370,353,97,38,-980
28781,40,9,-940,900,361,353,106,38,-970
28796,60,-49,-980,890,361,343,97,38,-970
28812,30,-78,-970,881,324,363,97,47,-951
28828,50,-49,-960,845,287,323,106,28,-980
28843,20,-68,-980,818,277,323,106,38,-951
28859,50,-39,-930,809,277,323,87,38,-970
28875,20,-39,-970,790,277,333,106,28,-980
28890,20,-39,-970,800,259,333,106,38,-951
28906,10,-29,-930,772,250,313,87,38,-961
28921,50,-19,-980,800,250,292,97,38,-961
28937,70,-39,-970,763,240,282,97,38,-970
28953,70,-39,-970,745,240,292,87,47,-1000
28968,30,-29,-960,754,231,292,97,38,-990
28984,60,0,-970,745,240,292,87,38,-970
29000,60,-39,-940,754,222,323,106,38,-980
29015,60,-39,-940,754,212,292,106,38,-970
29031,40,-9,-980,727,212,292,97,38,-961
29046,70,-39,-970,772,212,242,106,47,-990
29062,40,-9,-910,745,212,282,97,28,-980
29078,60,39,-950,772,231,262,87,38,-980
29093,60,39,-950,800,222,303,87,38,-961
29109,50,-29,-970,818,250,262,97,38,-970
29125,10,-49,-960,854,268,252,87,38,-961
29140,30,-49,-980,827,259,313,106,47,-980
29156,70,-9,-970,872,287,242,106,28,-980
29171,30,-9,-960,890,277,272,97,38,-970
29187,30,-49,-970,909,296,252,97,38,-941
29203,30,-39,-970,909,277,232,97,38,-980
29218,40,-49,-950,863,305,212,87,38,-980
29234,50,-78,-990,890,305,161,97,38,-980
29250,40,-19,-980,1009,361,242,97,47,-970
29265,60,-29,-960,990,342,222,97,38,-970
29281,20,-88,-970,881,333,272,97,38,-970
29296,20,-88,-970,918,305,252,106,38,-980
29312,10,-78,-970,927,324,262,97,47,-970
29328,30,-9,-930,954,314,222,97,38,-980
29343,50,29,-960,954,314,222,97,38,-980
29359,30,29,-950,872,268,222,116,19,-961
29375,10,-58,-950,836,250,202,97,28,-990
29390,-20,-107,-960,781,259,171,106,47,-961
29406,10,-29,-980,809,277,141,106,38,-980
29421,-10,-49,-940,818,277,121,87,47,-961
29437,40,58,-920,845,296,131,97,38,-980
29453,30,9,-891,854,324,161,106,19,-980
29468,30,49,-891,854,305,171,106,38,-970
29484,40,9,-970,881,361,181,87,28,-990
29500,-30,-78,-950,881,361,181,106,38,-980
29515,60,-88,-970,890,324,181,97,57,-970
29531,90,39,-930,890,324,151,97,47,-990
29546,111,98,-900,890,342,202,106,38,-990
29562,90,9,-980,863,333,232,106,38,-990
29578,50,-39,-980,854,324,232,77,9,-961
29593,20,-39,-990,836,296,242,106,85,-990
29609,10,-39,-1000,836,296,242,97,9,-932
29625,10,-39,-1029,845,324,252,97,57,-970
29640,-20,-98,-910,872,324,242,97,38,-980
29656,-20,-98,-910,890,361,212,106,38,-970
29671,-575,-147,-1930,872,333,222,116,9,-970
29687,515,39,-910,863,324,212,116,38,-990
29703,-30,-98,-871,854,314,181,87,38,-990
29718,10,-39,-940,863,287,171,87,38,-990
29734,30,0,-920,845,324,151,97,47,-980
29750,252,-725,-594,845,314,202,97,28,-951
29765,-242,-215,-1178,854,305,212,97,47,-941
29781,-222,78,-1049,854,314,202,87,104,-854
29796,20,78,-1247,881,305,202,106,38,-980
29812,-131,-19,-1059,881,314,222,106,19,-980
29828,-40,-9,-950,881,314,232,97,28,-970
29843,-60,-39,-960,872,314,222,106,28,-990
29859,-20,-29,-970,872,296,232,106,38,-970
29875,90,58,-1029,836,314,222,106,28,-980
29890,161,49,-1000,854,296,212,97,47,-970
29906,171,-78,-930,863,296,232,97,28,-970
29921,202,-58,-801,836,296,232,106,28,-1009
29937,333,-470,-1376,800,314,191,97,47,-980
29953,313,-225,-861,872,324,151,97,28,-970
29968,222,-225,-1019,881,333,161,97,38,-980
29984,0,-352,-841,854,333,131,97,38,-1000
30000,-60,-460,-772,845,324,131,106,28,-980
30015,-10,-382,-871,854,305,151,106,28,-970
30031,-10,-382,-871,863,287,161,97,47,-1000
30046,60,-392,-881,836,314,171,116,28,-951
30062,40,-362,-920,854,296,191,106,38,-951
30078,70,-431,-920,854,296,212,97,57,-1000
30093,-80,-441,-861,881,296,222,97,19,-961
30109,-50,-401,-940,863,305,242,97,38,-961
30125,50,-372,-871,872,277,222,106,47,-951
30140,101,-382,-881,863,287,242,106,38,-961
30156,141,-421,-722,863,296,212,97,28,-980
30171,111,-470,-702,863,277,212,106,38,-980
30187,-70,-529,-683,863,287,212,106,9,-990
30203,-10,-529,-643,881,296,202,97,28,-980
30218,80,-441,-554,872,305,212,77,38,-941
30234,292,-490,-683,863,324,202,97,38,-990
30250,292,-490,-683,863,296,212,97,38,-951
30265,373,-480,-792,863,305,191,97,19,-990
30281,262,-549,-623,863,314,171,106,28,-941
30296,111,-607,-564,863,287,222,106,47,-980
30312,0,-696,-584,872,305,202,87,47,-970
30328,-111,-764,-524,881,296,242,97,38,-951
30343,-222,-735,-594,854,305,222,116,19,-980
30359,-171,-823,-514,872,296,232,106,38,-970
30375,-171,-823,-643,872,296,232,87,57,-1000
30390,-121,-803,-603,863,296,212,87,28,-970
30406,-141,-754,-564,863,296,212,106,28,-1000
30421,-70,-725,-663,863,296,202,106,28,-990
30437,60,-705,-742,845,305,191,77,28,-980
30453,-30,-715,-871,872,287,212,106,38,-961
30468,-191,-686,-841,872,305,202,67,47,-1000
30484,-212,-656,-861,854,305,202,106,38,-951
30500,-232,-764,-326,872,296,202,106,38,-1000
30515,-242,-568,-663,863,287,191,106,47,-970
30531,-101,-519,-633,872,314,191,106,28,-990
30546,-90,-470,-693,854,305,181,106,28,-970
30562,-60,-431,-742,863,296,191,87,38,-970
30578,-292,-401,-900,845,314,202,97,28,-990
30593,-515,-480,-633,872,305,181,97,47,-961
30609,-636,-431,-534,872,296,212,97,38,-1009
30625,-666,-333,-594,872,296,212,97,47,-970
30640,-626,-274,-653,881,296,212,97,47,-970
30656,-616,-186,-534,863,296,191,97,38,-980
30671,-616,-186,-534,872,305,212,77,38,-990
30687,-393,-147,-534,863,296,212,106,28,-970
30703,-696,-274,-891,863,305,181,87,38,-970
30718,-686,-156,-673,872,296,222,97,47,-990
30734,-686,-156,-673,863,277,222,97,28,-970
30750,-656,-147,-811,863,305,191,87,47,-970
30765,-777,-176,-742,863,296,222,97,47,-970
30781,-777,-176,-742,863,305,191,106,38,-980
30796,-818,-235,-881,881,296,202,106,38,-990
30812,-707,-254,-950,854,296,222,106,38,-970
30828,-707,-254,-950,909,324,181,97,28,-980
30843,-686,-274,-900,854,305,191,97,38,-980
30859,-686,-274,-900,854,287,191,106,28,-980
30875,-868,-343,-752,845,287,202,106,38,-951
30890,-868,-343,-752,845,296,191,97,47,-990
30906,-939,-303,-702,863,296,171,106,28,-970
30921,-939,-303,-702,872,296,171,97,28,-990
30937,-939,-303,-702,863,305,171,106,28,-990
30953,-939,-303,-702,845,296,171,116,38,-970
30968,-939,-303,-702,863,305,202,97,38,-990
30984,-939,-303,-702,872,296,191,97,38,-980
31000,-939,-303,-702,872,305,191,97,38,-961
31015,-939,-303,-702,872,314,202,97,38,-990
31031,-939,-303,-702,881,296,212,97,28,-980
31046,-939,-303,-702,854,296,191,97,38,-980
31062,-939,-303,-702,854,351,151,77,47,-980
31078,-939,-303,-702,863,314,202,97,28,-961
31093,-939,-303,-702,890,287,222,97,38,-980
31109,-939,-303,-702,881,314,222,97,28,-961
31125,-939,-303,-702,881,314,171,106,57,-1009
31140,-939,-303,-702,881,305,202,97,38,-961
31156,-939,-303,-702,854,314,202,87,38,-980
31171,-939,-303,-702,854,314,181,97,38,-990
31187,-939,-303,-702,863,296,171,97,47,-970
31203,-939,-294,-623,845,314,181,106,38,-990
